zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
48633,43.93715,-84.93121,Lake George,MI,Michigan,True,,107.0,16.0,26035,Clare,"{""26035"": ""100""}",Clare,26035,False,False,America/Detroit
48634,43.75358,-84.06081,Linwood,MI,Michigan,True,,4298.0,35.7,26017,Bay,"{""26017"": ""100""}",Bay,26017,False,False,America/Detroit
48635,44.39543,-84.00128,Lupton,MI,Michigan,True,,1510.0,10.1,26129,Ogemaw,"{""26129"": ""100""}",Ogemaw,26129,False,False,America/Detroit
48636,44.60008,-84.29318,Luzerne,MI,Michigan,True,,782.0,3.4,26135,Oscoda,"{""26135"": ""100""}",Oscoda,26135,False,False,America/Detroit
48637,43.41327,-84.33678,Merrill,MI,Michigan,True,,3163.0,16.8,26145,Saginaw,"{""26145"": ""81.04"", ""26111"": ""11.73"", ""26057"": ""7.23""}",Saginaw|Midland|Gratiot,26145|26111|26057,False,False,America/Detroit
48638,43.41704,-84.01958,Saginaw,MI,Michigan,True,,11692.0,683.3,26145,Saginaw,"{""26145"": ""100""}",Saginaw,26145,False,False,America/Detroit
48640,43.58564,-84.33573,Midland,MI,Michigan,True,,32202.0,123.1,26111,Midland,"{""26111"": ""100""}",Midland,26111,False,False,America/Detroit
48642,43.70615,-84.22942,Midland,MI,Michigan,True,,33259.0,112.3,26111,Midland,"{""26111"": ""93.86"", ""26017"": ""6.14""}",Midland|Bay,26111|26017,False,False,America/Detroit
48647,44.65892,-84.10486,Mio,MI,Michigan,True,,4384.0,12.0,26135,Oscoda,"{""26135"": ""99.93"", ""26001"": ""0.07""}",Oscoda|Alcona,26135|26001,False,False,America/Detroit
48649,43.15577,-84.21534,Oakley,MI,Michigan,True,,1253.0,18.7,26145,Saginaw,"{""26145"": ""97.59"", ""26155"": ""2.41""}",Saginaw|Shiawassee,26145|26155,False,False,America/Detroit
48650,43.8503,-84.01348,Pinconning,MI,Michigan,True,,6995.0,27.5,26017,Bay,"{""26017"": ""93.2"", ""26011"": ""6.8""}",Bay|Arenac,26017|26011,False,False,America/Detroit
48651,44.25569,-84.6156,Prudenville,MI,Michigan,True,,4740.0,27.5,26143,Roscommon,"{""26143"": ""100""}",Roscommon,26143,False,False,America/Detroit
48652,43.85571,-84.20511,Rhodes,MI,Michigan,True,,1647.0,11.9,26051,Gladwin,"{""26051"": ""54.52"", ""26017"": ""30.62"", ""26111"": ""14.86""}",Gladwin|Bay|Midland,26051|26017|26111,False,False,America/Detroit
48653,44.48783,-84.60048,Roscommon,MI,Michigan,True,,10084.0,15.5,26143,Roscommon,"{""26143"": ""72.22"", ""26039"": ""27.78""}",Roscommon|Crawford,26143|26039,False,False,America/Detroit
48654,44.45598,-84.13163,Rose City,MI,Michigan,True,,2215.0,9.0,26129,Ogemaw,"{""26129"": ""89.96"", ""26135"": ""10.04""}",Ogemaw|Oscoda,26129|26135,False,False,America/Detroit
48655,43.29223,-84.15912,Saint Charles,MI,Michigan,True,,5688.0,23.2,26145,Saginaw,"{""26145"": ""100""}",Saginaw,26145,False,False,America/Detroit
48656,44.34819,-84.44879,Saint Helen,MI,Michigan,True,,3875.0,11.3,26143,Roscommon,"{""26143"": ""100""}",Roscommon,26143,False,False,America/Detroit
48657,43.7109,-84.42066,Sanford,MI,Michigan,True,,7871.0,49.2,26111,Midland,"{""26111"": ""100""}",Midland,26111,False,False,America/Detroit
48658,43.98067,-83.93686,Standish,MI,Michigan,True,,4915.0,23.3,26011,Arenac,"{""26011"": ""95.5"", ""26017"": ""4.5""}",Arenac|Bay,26011|26017,False,False,America/Detroit
48659,44.06686,-84.05049,Sterling,MI,Michigan,True,,2758.0,13.4,26011,Arenac,"{""26011"": ""98"", ""26017"": ""2""}",Arenac|Bay,26011|26017,False,False,America/Detroit
48661,44.3289,-84.24079,West Branch,MI,Michigan,True,,10469.0,15.2,26129,Ogemaw,"{""26129"": ""100""}",Ogemaw,26129,False,False,America/Detroit
48662,43.41115,-84.41098,Wheeler,MI,Michigan,True,,1659.0,13.8,26057,Gratiot,"{""26057"": ""80.3"", ""26111"": ""19.7""}",Gratiot|Midland,26057|26111,False,False,America/Detroit
48701,43.58606,-83.54525,Akron,MI,Michigan,True,,1420.0,12.9,26157,Tuscola,"{""26157"": ""100""}",Tuscola,26157,False,False,America/Detroit
48703,44.0631,-83.67161,Au Gres,MI,Michigan,True,,2939.0,26.0,26011,Arenac,"{""26011"": ""100""}",Arenac,26011,False,False,America/Detroit
48705,44.70086,-83.65359,Barton City,MI,Michigan,True,,511.0,2.2,26001,Alcona,"{""26001"": ""100""}",Alcona,26001,False,False,America/Detroit
48706,43.59715,-83.95464,Bay City,MI,Michigan,True,,39499.0,227.7,26017,Bay,"{""26017"": ""100""}",Bay,26017,False,False,America/Detroit
48708,43.5619,-83.84505,Bay City,MI,Michigan,True,,25827.0,357.8,26017,Bay,"{""26017"": ""99.9"", ""26145"": ""0.1""}",Bay|Saginaw,26017|26145,False,False,America/Detroit
48720,43.83237,-83.35022,Bay Port,MI,Michigan,True,,1036.0,12.5,26063,Huron,"{""26063"": ""100""}",Huron,26063,False,False,America/Detroit
48721,44.80516,-83.34552,Black River,MI,Michigan,True,,472.0,6.6,26001,Alcona,"{""26001"": ""100""}",Alcona,26001,False,False,America/Detroit
48722,43.34833,-83.8418,Bridgeport,MI,Michigan,True,,3068.0,68.9,26145,Saginaw,"{""26145"": ""100""}",Saginaw,26145,False,False,America/Detroit
48723,43.4856,-83.387,Caro,MI,Michigan,True,,12050.0,35.8,26157,Tuscola,"{""26157"": ""100""}",Tuscola,26157,False,False,America/Detroit
48724,43.46004,-83.92283,Carrollton,MI,Michigan,True,,544.0,608.6,26145,Saginaw,"{""26145"": ""100""}",Saginaw,26145,False,False,America/Detroit
48725,43.93738,-83.2071,Caseville,MI,Michigan,True,,2072.0,22.5,26063,Huron,"{""26063"": ""100""}",Huron,26063,False,False,America/Detroit
48726,43.60769,-83.16911,Cass City,MI,Michigan,True,,5831.0,17.8,26157,Tuscola,"{""26157"": ""83.04"", ""26151"": ""13.56"", ""26063"": ""3.4""}",Tuscola|Sanilac|Huron,26157|26151|26063,False,False,America/Detroit
48727,43.30975,-83.17566,Clifford,MI,Michigan,True,,1128.0,18.1,26087,Lapeer,"{""26087"": ""67.69"", ""26157"": ""32.31""}",Lapeer|Tuscola,26087|26157,False,False,America/Detroit
48728,44.73606,-83.82747,Curran,MI,Michigan,True,,252.0,0.8,26001,Alcona,"{""26001"": ""86.55"", ""26135"": ""13.45""}",Alcona|Oscoda,26001|26135,False,False,America/Detroit
48729,43.49495,-83.17857,Deford,MI,Michigan,True,,1479.0,13.1,26157,Tuscola,"{""26157"": ""100""}",Tuscola,26157,False,False,America/Detroit
48730,44.34876,-83.47091,East Tawas,MI,Michigan,True,,4558.0,24.0,26069,Iosco,"{""26069"": ""100""}",Iosco,26069,False,False,America/Detroit
48731,43.84084,-83.1587,Elkton,MI,Michigan,True,,1534.0,12.2,26063,Huron,"{""26063"": ""100""}",Huron,26063,False,False,America/Detroit
48732,43.60666,-83.78266,Essexville,MI,Michigan,True,,11173.0,175.5,26017,Bay,"{""26017"": ""100""}",Bay,26017,False,False,America/Detroit
48733,43.53286,-83.5907,Fairgrove,MI,Michigan,True,,1587.0,12.5,26157,Tuscola,"{""26157"": ""100""}",Tuscola,26157,False,False,America/Detroit
48734,43.35437,-83.74436,Frankenmuth,MI,Michigan,True,,7601.0,71.9,26145,Saginaw,"{""26145"": ""98.12"", ""26157"": ""1.88""}",Saginaw|Tuscola,26145|26157,False,False,America/Detroit
48735,43.66824,-83.27345,Gagetown,MI,Michigan,True,,1049.0,10.9,26157,Tuscola,"{""26157"": ""67.46"", ""26063"": ""32.54""}",Tuscola|Huron,26157|26063,False,False,America/Detroit
48737,44.55041,-83.69879,Glennie,MI,Michigan,True,,1226.0,4.6,26001,Alcona,"{""26001"": ""87.95"", ""26069"": ""12.05""}",Alcona|Iosco,26001|26069,False,False,America/Detroit
48738,44.55187,-83.33286,Greenbush,MI,Michigan,True,,1085.0,38.5,26001,Alcona,"{""26001"": ""91.1"", ""26069"": ""8.9""}",Alcona|Iosco,26001|26069,False,False,America/Detroit
48739,44.37289,-83.84006,Hale,MI,Michigan,True,,4007.0,16.6,26069,Iosco,"{""26069"": ""77.2"", ""26129"": ""22.8""}",Iosco|Ogemaw,26069|26129,False,False,America/Detroit
48740,44.66021,-83.37952,Harrisville,MI,Michigan,True,,2425.0,13.9,26001,Alcona,"{""26001"": ""100""}",Alcona,26001,False,False,America/Detroit
48741,43.40514,-83.18348,Kingston,MI,Michigan,True,,1924.0,16.2,26157,Tuscola,"{""26157"": ""100""}",Tuscola,26157,False,False,America/Detroit
48742,44.72833,-83.4436,Lincoln,MI,Michigan,True,,1618.0,8.4,26001,Alcona,"{""26001"": ""100""}",Alcona,26001,False,False,America/Detroit
48743,44.43963,-83.86964,Long Lake,MI,Michigan,True,,90.0,17.0,26069,Iosco,"{""26069"": ""100""}",Iosco,26069,False,False,America/Detroit
48744,43.3477,-83.36059,Mayville,MI,Michigan,True,,4128.0,24.6,26157,Tuscola,"{""26157"": ""91.55"", ""26087"": ""8.45""}",Tuscola|Lapeer,26157|26087,False,False,America/Detroit
48745,44.56994,-83.47269,Mikado,MI,Michigan,True,,1264.0,6.5,26001,Alcona,"{""26001"": ""98.81"", ""26069"": ""1.19""}",Alcona|Iosco,26001|26069,False,False,America/Detroit
48746,43.265,-83.54281,Millington,MI,Michigan,True,,7904.0,37.5,26157,Tuscola,"{""26157"": ""90.31"", ""26049"": ""9.69""}",Tuscola|Genesee,26157|26049,False,False,America/Detroit
48747,43.52176,-83.76125,Munger,MI,Michigan,True,,1288.0,16.2,26017,Bay,"{""26017"": ""98.59"", ""26145"": ""1.41""}",Bay|Saginaw,26017|26145,False,False,America/Detroit
48748,44.30406,-83.66737,National City,MI,Michigan,True,,1662.0,13.9,26069,Iosco,"{""26069"": ""100""}",Iosco,26069,False,False,America/Detroit
48749,44.0546,-83.88724,Omer,MI,Michigan,True,,1105.0,12.3,26011,Arenac,"{""26011"": ""100""}",Arenac,26011,False,False,America/Detroit
48750,44.44325,-83.45426,Oscoda,MI,Michigan,True,,8629.0,34.7,26069,Iosco,"{""26069"": ""99.36"", ""26001"": ""0.64""}",Iosco|Alcona,26069|26001,False,False,America/Detroit
48754,43.73368,-83.23591,Owendale,MI,Michigan,True,,965.0,10.2,26063,Huron,"{""26063"": ""100""}",Huron,26063,False,False,America/Detroit
48755,43.83422,-83.27021,Pigeon,MI,Michigan,True,,2993.0,22.8,26063,Huron,"{""26063"": ""100""}",Huron,26063,False,False,America/Detroit
48756,44.22939,-83.97408,Prescott,MI,Michigan,True,,4630.0,22.9,26129,Ogemaw,"{""26129"": ""100""}",Ogemaw,26129,False,False,America/Detroit
48757,43.46941,-83.67944,Reese,MI,Michigan,True,,3742.0,26.2,26157,Tuscola,"{""26157"": ""76.37"", ""26145"": ""21.69"", ""26017"": ""1.94""}",Tuscola|Saginaw|Bay,26157|26145|26017,False,False,America/Detroit
48759,43.72871,-83.39381,Sebewaing,MI,Michigan,True,,3211.0,24.9,26063,Huron,"{""26063"": ""99.09"", ""26157"": ""0.91""}",Huron|Tuscola,26063|26157,False,False,America/Detroit
48760,43.32116,-83.25754,Silverwood,MI,Michigan,True,,1419.0,20.0,26157,Tuscola,"{""26157"": ""54.7"", ""26087"": ""45.3""}",Tuscola|Lapeer,26157|26087,False,False,America/Detroit
48761,44.51192,-83.8924,South Branch,MI,Michigan,True,,841.0,3.7,26069,Iosco,"{""26069"": ""48.54"", ""26129"": ""27.19"", ""26001"": ""20.47"", ""26135"": ""3.8""}",Iosco|Ogemaw|Alcona|Oscoda,26069|26129|26001|26135,False,False,America/Detroit
48762,44.81744,-83.4888,Spruce,MI,Michigan,True,,1097.0,9.4,26001,Alcona,"{""26001"": ""83.23"", ""26007"": ""16.77""}",Alcona|Alpena,26001|26007,False,False,America/Detroit
48763,44.25253,-83.61271,Tawas City,MI,Michigan,True,,4951.0,20.5,26069,Iosco,"{""26069"": ""91.92"", ""26011"": ""8.08""}",Iosco|Arenac,26069|26011,False,False,America/Detroit
48765,44.15241,-83.7179,Turner,MI,Michigan,True,,711.0,5.0,26011,Arenac,"{""26011"": ""68.28"", ""26069"": ""31.72""}",Arenac|Iosco,26011|26069,False,False,America/Detroit
48766,44.11105,-83.84696,Twining,MI,Michigan,True,,1251.0,9.3,26011,Arenac,"{""26011"": ""100""}",Arenac,26011,False,False,America/Detroit
48767,43.64224,-83.45716,Unionville,MI,Michigan,True,,2060.0,10.7,26157,Tuscola,"{""26157"": ""98.84"", ""26063"": ""1.16""}",Tuscola|Huron,26157|26063,False,False,America/Detroit
48768,43.37136,-83.57789,Vassar,MI,Michigan,True,,9697.0,35.7,26157,Tuscola,"{""26157"": ""100""}",Tuscola,26157,False,False,America/Detroit
48770,44.24876,-83.82086,Whittemore,MI,Michigan,True,,1774.0,10.1,26069,Iosco,"{""26069"": ""100""}",Iosco,26069,False,False,America/Detroit
48801,43.3777,-84.67974,Alma,MI,Michigan,True,,12691.0,68.6,26057,Gratiot,"{""26057"": ""100""}",Gratiot,26057,False,False,America/Detroit
48806,43.18499,-84.49754,Ashley,MI,Michigan,True,,1523.0,9.1,26057,Gratiot,"{""26057"": ""100""}",Gratiot,26057,False,False,America/Detroit
48807,43.15305,-84.40478,Bannister,MI,Michigan,True,,853.0,11.8,26057,Gratiot,"{""26057"": ""70.09"", ""26145"": ""29.91""}",Gratiot|Saginaw,26057|26145,False,False,America/Detroit
48808,42.82554,-84.44828,Bath,MI,Michigan,True,,5943.0,93.1,26037,Clinton,"{""26037"": ""100""}",Clinton,26037,False,False,America/Detroit
48809,43.06537,-85.25823,Belding,MI,Michigan,True,,10728.0,50.5,26067,Ionia,"{""26067"": ""85.24"", ""26081"": ""14.7"", ""26117"": ""0.06""}",Ionia|Kent|Montcalm,26067|26081|26117,False,False,America/Detroit
48811,43.1811,-84.855,Carson City,MI,Michigan,True,,5390.0,33.1,26117,Montcalm,"{""26117"": ""93.39"", ""26057"": ""6.61""}",Montcalm|Gratiot,26117|26057,False,False,America/Detroit
48813,42.58015,-84.8454,Charlotte,MI,Michigan,True,,20967.0,47.7,26045,Eaton,"{""26045"": ""99.88"", ""26025"": ""0.12""}",Eaton|Calhoun,26045|26025,False,False,America/Detroit
48815,42.84126,-85.25708,Clarksville,MI,Michigan,True,,2424.0,34.1,26067,Ionia,"{""26067"": ""98.63"", ""26081"": ""1.37""}",Ionia|Kent,26067|26081,False,False,America/Detroit
48816,42.76398,-83.95447,Cohoctah,MI,Michigan,True,,36.0,30.1,26093,Livingston,"{""26093"": ""100""}",Livingston,26093,False,False,America/Detroit
48817,43.01789,-84.03859,Corunna,MI,Michigan,True,,6075.0,39.7,26155,Shiawassee,"{""26155"": ""100""}",Shiawassee,26155,False,False,America/Detroit
48818,43.27546,-84.89218,Crystal,MI,Michigan,True,,2392.0,36.6,26117,Montcalm,"{""26117"": ""100""}",Montcalm,26117,False,False,America/Detroit
48819,42.54638,-84.28531,Dansville,MI,Michigan,True,,2738.0,23.8,26065,Ingham,"{""26065"": ""100""}",Ingham,26065,False,False,America/Detroit
48820,42.86302,-84.5929,Dewitt,MI,Michigan,True,,18187.0,106.9,26037,Clinton,"{""26037"": ""100""}",Clinton,26037,False,False,America/Detroit
48821,42.63938,-84.64707,Dimondale,MI,Michigan,True,,5862.0,106.8,26045,Eaton,"{""26045"": ""94.71"", ""26065"": ""5.29""}",Eaton|Ingham,26045|26065,False,False,America/Detroit
48822,42.83332,-84.76068,Eagle,MI,Michigan,True,,2888.0,34.5,26037,Clinton,"{""26037"": ""100""}",Clinton,26037,False,False,America/Detroit
48823,42.76191,-84.45389,East Lansing,MI,Michigan,True,,51469.0,887.0,26065,Ingham,"{""26065"": ""85.5"", ""26037"": ""14.5""}",Ingham|Clinton,26065|26037,False,False,America/Detroit
48825,42.72701,-84.48087,East Lansing,MI,Michigan,True,,12829.0,3992.4,26065,Ingham,"{""26065"": ""100""}",Ingham,26065,False,False,America/Detroit
48827,42.50912,-84.65979,Eaton Rapids,MI,Michigan,True,,16116.0,55.7,26045,Eaton,"{""26045"": ""88.01"", ""26065"": ""11.7"", ""26075"": ""0.29""}",Eaton|Ingham|Jackson,26045|26065|26075,False,False,America/Detroit
48829,43.40119,-85.0202,Edmore,MI,Michigan,True,,3360.0,19.8,26117,Montcalm,"{""26117"": ""98.16"", ""26073"": ""1.84""}",Montcalm|Isabella,26117|26073,False,False,America/Detroit
48831,43.10289,-84.37169,Elsie,MI,Michigan,True,,3473.0,18.4,26037,Clinton,"{""26037"": ""61.85"", ""26155"": ""20.64"", ""26145"": ""16.63"", ""26057"": ""0.88""}",Clinton|Shiawassee|Saginaw|Gratiot,26037|26155|26145|26057,False,False,America/Detroit
48832,43.41464,-84.78014,Elwell,MI,Michigan,True,,1465.0,21.8,26057,Gratiot,"{""26057"": ""100""}",Gratiot,26057,False,False,America/Detroit
48834,43.13224,-85.02952,Fenwick,MI,Michigan,True,,2275.0,19.0,26117,Montcalm,"{""26117"": ""68.42"", ""26067"": ""31.58""}",Montcalm|Ionia,26117|26067,False,False,America/Detroit
48835,43.02831,-84.74686,Fowler,MI,Michigan,True,,3109.0,21.4,26037,Clinton,"{""26037"": ""99.07"", ""26057"": ""0.93""}",Clinton|Gratiot,26037|26057,False,False,America/Detroit
48836,42.67078,-84.07467,Fowlerville,MI,Michigan,True,,13967.0,58.0,26093,Livingston,"{""26093"": ""100""}",Livingston,26093,False,False,America/Detroit
48837,42.74646,-84.7684,Grand Ledge,MI,Michigan,True,,19603.0,95.2,26045,Eaton,"{""26045"": ""88.09"", ""26037"": ""10.84"", ""26067"": ""1.07""}",Eaton|Clinton|Ionia,26045|26037|26067,False,False,America/Detroit
48838,43.18392,-85.25749,Greenville,MI,Michigan,True,,18376.0,76.8,26117,Montcalm,"{""26117"": ""85.66"", ""26081"": ""14.17"", ""26067"": ""0.16""}",Montcalm|Kent|Ionia,26117|26081|26067,False,False,America/Detroit
48840,42.76902,-84.37066,Haslett,MI,Michigan,True,,12685.0,253.1,26065,Ingham,"{""26065"": ""85.69"", ""26037"": ""8.86"", ""26155"": ""5.45""}",Ingham|Clinton|Shiawassee,26065|26037|26155,False,False,America/Detroit
48841,43.11434,-84.237,Henderson,MI,Michigan,True,,723.0,11.8,26155,Shiawassee,"{""26155"": ""75.79"", ""26145"": ""24.21""}",Shiawassee|Saginaw,26155|26145,False,False,America/Detroit
48842,42.63384,-84.53868,Holt,MI,Michigan,True,,21974.0,471.9,26065,Ingham,"{""26065"": ""100""}",Ingham,26065,False,False,America/Detroit
48843,42.56904,-83.92628,Howell,MI,Michigan,True,,45544.0,195.3,26093,Livingston,"{""26093"": ""100""}",Livingston,26093,False,False,America/Detroit
48845,43.10442,-84.8479,Hubbardston,MI,Michigan,True,,900.0,14.2,26067,Ionia,"{""26067"": ""73.48"", ""26037"": ""15.75"", ""26117"": ""8.08"", ""26057"": ""2.69""}",Ionia|Clinton|Montcalm|Gratiot,26067|26037|26117|26057,False,False,America/Detroit
48846,42.98705,-85.05756,Ionia,MI,Michigan,True,,20472.0,72.9,26067,Ionia,"{""26067"": ""100""}",Ionia,26067,False,False,America/Detroit
48847,43.27111,-84.57475,Ithaca,MI,Michigan,True,,5811.0,18.3,26057,Gratiot,"{""26057"": ""100""}",Gratiot,26057,False,False,America/Detroit
48848,42.88721,-84.35562,Laingsburg,MI,Michigan,True,,7444.0,43.5,26155,Shiawassee,"{""26155"": ""63.74"", ""26037"": ""36.26""}",Shiawassee|Clinton,26155|26037,False,False,America/Detroit
48849,42.80093,-85.13199,Lake Odessa,MI,Michigan,True,,6000.0,27.9,26067,Ionia,"{""26067"": ""82.16"", ""26015"": ""15.46"", ""26045"": ""2.38""}",Ionia|Barry|Eaton,26067|26015|26045,False,False,America/Detroit
48850,43.43784,-85.25416,Lakeview,MI,Michigan,True,,4647.0,22.2,26117,Montcalm,"{""26117"": ""81.96"", ""26107"": ""18.04""}",Montcalm|Mecosta,26117|26107,False,False,America/Detroit
48851,42.95567,-84.93978,Lyons,MI,Michigan,True,,2161.0,26.8,26067,Ionia,"{""26067"": ""100""}",Ionia,26067,False,False,America/Detroit
48852,43.35167,-85.04608,Mcbrides,MI,Michigan,True,,189.0,174.6,26117,Montcalm,"{""26117"": ""100""}",Montcalm,26117,False,False,America/Detroit
48853,43.10129,-84.69016,Maple Rapids,MI,Michigan,True,,542.0,223.8,26037,Clinton,"{""26037"": ""100""}",Clinton,26037,False,False,America/Detroit
48854,42.58201,-84.45163,Mason,MI,Michigan,True,,19737.0,68.4,26065,Ingham,"{""26065"": ""100""}",Ingham,26065,False,False,America/Detroit
48855,42.68702,-83.91404,Howell,MI,Michigan,True,,15704.0,66.7,26093,Livingston,"{""26093"": ""100""}",Livingston,26093,False,False,America/Detroit
48856,43.2,-84.73662,Middleton,MI,Michigan,True,,817.0,11.5,26057,Gratiot,"{""26057"": ""100""}",Gratiot,26057,False,False,America/Detroit
48857,42.84251,-84.1553,Morrice,MI,Michigan,True,,3202.0,53.9,26155,Shiawassee,"{""26155"": ""100""}",Shiawassee,26155,False,False,America/Detroit
48858,43.61519,-84.79615,Mount Pleasant,MI,Michigan,True,,50521.0,112.8,26073,Isabella,"{""26073"": ""99.67"", ""26111"": ""0.33""}",Isabella|Midland,26073|26111,False,False,America/Detroit
48860,43.05232,-84.91093,Muir,MI,Michigan,True,,1771.0,23.1,26067,Ionia,"{""26067"": ""100""}",Ionia,26067,False,False,America/Detroit
48861,42.7306,-84.92028,Mulliken,MI,Michigan,True,,1379.0,22.7,26045,Eaton,"{""26045"": ""90.74"", ""26067"": ""9.26""}",Eaton|Ionia,26045|26067,False,False,America/Detroit
48864,42.70133,-84.40675,Okemos,MI,Michigan,True,,23451.0,419.9,26065,Ingham,"{""26065"": ""100""}",Ingham,26065,False,False,America/Detroit
48865,43.087,-85.10561,Orleans,MI,Michigan,True,,2158.0,37.3,26067,Ionia,"{""26067"": ""100""}",Ionia,26067,False,False,America/Detroit
48866,42.99488,-84.37438,Ovid,MI,Michigan,True,,4942.0,39.2,26037,Clinton,"{""26037"": ""72.25"", ""26155"": ""27.75""}",Clinton|Shiawassee,26037|26155,False,False,America/Detroit
48867,43.00318,-84.1886,Owosso,MI,Michigan,True,,27186.0,76.2,26155,Shiawassee,"{""26155"": ""100""}",Shiawassee,26155,False,False,America/Detroit
48870,43.11037,-84.98474,Palo,MI,Michigan,True,,191.0,1246.7,26067,Ionia,"{""26067"": ""100""}",Ionia,26067,False,False,America/Detroit
48871,43.15437,-84.67549,Perrinton,MI,Michigan,True,,2093.0,26.7,26057,Gratiot,"{""26057"": ""100""}",Gratiot,26057,False,False,America/Detroit
48872,42.80075,-84.21794,Perry,MI,Michigan,True,,6767.0,46.4,26155,Shiawassee,"{""26155"": ""91.45"", ""26065"": ""5.6"", ""26093"": ""2.95""}",Shiawassee|Ingham|Livingston,26155|26065|26093,False,False,America/Detroit
48873,42.99628,-84.84343,Pewamo,MI,Michigan,True,,1483.0,17.1,26067,Ionia,"{""26067"": ""83.28"", ""26037"": ""16.72""}",Ionia|Clinton,26067|26037,False,False,America/Detroit
48874,43.18645,-84.59493,Pompeii,MI,Michigan,True,,188.0,126.0,26057,Gratiot,"{""26057"": ""100""}",Gratiot,26057,False,False,America/Detroit
48875,42.85933,-84.92965,Portland,MI,Michigan,True,,10432.0,46.7,26067,Ionia,"{""26067"": ""95.59"", ""26037"": ""4.41""}",Ionia|Clinton,26067|26037,False,False,America/Detroit
48876,42.64556,-84.7357,Potterville,MI,Michigan,True,,4172.0,116.4,26045,Eaton,"{""26045"": ""100""}",Eaton,26045,False,False,America/Detroit
48877,43.40172,-84.84284,Riverdale,MI,Michigan,True,,2459.0,28.2,26057,Gratiot,"{""26057"": ""62.08"", ""26117"": ""33.11"", ""26073"": ""4.81""}",Gratiot|Montcalm|Isabella,26057|26117|26073,False,False,America/Detroit
48878,43.71229,-84.77694,Rosebush,MI,Michigan,True,,1386.0,16.7,26073,Isabella,"{""26073"": ""100""}",Isabella,26073,False,False,America/Detroit
48879,43.0043,-84.57907,Saint Johns,MI,Michigan,True,,17980.0,36.7,26037,Clinton,"{""26037"": ""99.16"", ""26057"": ""0.84""}",Clinton|Gratiot,26037|26057,False,False,America/Detroit
48880,43.4576,-84.56832,Saint Louis,MI,Michigan,True,,10034.0,51.6,26057,Gratiot,"{""26057"": ""89.46"", ""26111"": ""9.01"", ""26073"": ""1.54""}",Gratiot|Midland|Isabella,26057|26111|26073,False,False,America/Detroit
48881,42.93281,-85.20153,Saranac,MI,Michigan,True,,5560.0,38.5,26067,Ionia,"{""26067"": ""100""}",Ionia,26067,False,False,America/Detroit
48883,43.54186,-84.66863,Shepherd,MI,Michigan,True,,6822.0,22.4,26073,Isabella,"{""26073"": ""74.11"", ""26111"": ""25.89""}",Isabella|Midland,26073|26111,False,False,America/Detroit
48884,43.2083,-85.04322,Sheridan,MI,Michigan,True,,4440.0,28.2,26117,Montcalm,"{""26117"": ""100""}",Montcalm,26117,False,False,America/Detroit
48885,43.24983,-85.14445,Sidney,MI,Michigan,True,,972.0,22.1,26117,Montcalm,"{""26117"": ""100""}",Montcalm,26117,False,False,America/Detroit
48886,43.41909,-85.16183,Six Lakes,MI,Michigan,True,,1956.0,25.3,26117,Montcalm,"{""26117"": ""97.59"", ""26107"": ""2.41""}",Montcalm|Mecosta,26117|26107,False,False,America/Detroit
48888,43.31038,-85.09559,Stanton,MI,Michigan,True,,6079.0,26.5,26117,Montcalm,"{""26117"": ""100""}",Montcalm,26117,False,False,America/Detroit
48889,43.29162,-84.7976,Sumner,MI,Michigan,True,,1300.0,17.0,26057,Gratiot,"{""26057"": ""100""}",Gratiot,26057,False,False,America/Detroit
48890,42.76963,-84.96872,Sunfield,MI,Michigan,True,,2059.0,25.6,26045,Eaton,"{""26045"": ""59.99"", ""26067"": ""40.01""}",Eaton|Ionia,26045|26067,False,False,America/Detroit
48891,43.39589,-84.91364,Vestaburg,MI,Michigan,True,,2807.0,25.3,26117,Montcalm,"{""26117"": ""100""}",Montcalm,26117,False,False,America/Detroit
48892,42.63649,-84.1745,Webberville,MI,Michigan,True,,4753.0,33.8,26065,Ingham,"{""26065"": ""81.24"", ""26093"": ""18.76""}",Ingham|Livingston,26065|26093,False,False,America/Detroit
48893,43.683,-84.97788,Weidman,MI,Michigan,True,,5244.0,39.5,26073,Isabella,"{""26073"": ""100""}",Isabella,26073,False,False,America/Detroit
48894,42.92452,-84.78564,Westphalia,MI,Michigan,True,,1938.0,26.0,26037,Clinton,"{""26037"": ""100""}",Clinton,26037,False,False,America/Detroit
48895,42.68872,-84.2796,Williamston,MI,Michigan,True,,11437.0,53.2,26065,Ingham,"{""26065"": ""100""}",Ingham,26065,False,False,America/Detroit
48896,43.52128,-84.90102,Winn,MI,Michigan,True,,306.0,433.6,26073,Isabella,"{""26073"": ""100""}",Isabella,26073,False,False,America/Detroit
48897,42.7068,-85.13214,Woodland,MI,Michigan,True,,1846.0,22.0,26015,Barry,"{""26015"": ""98.1"", ""26045"": ""1.9""}",Barry|Eaton,26015|26045,False,False,America/Detroit
48906,42.78453,-84.58759,Lansing,MI,Michigan,True,,26391.0,307.2,26065,Ingham,"{""26065"": ""68.33"", ""26037"": ""28.4"", ""26045"": ""3.27""}",Ingham|Clinton|Eaton,26065|26037|26045,False,False,America/Detroit
48910,42.69853,-84.52299,Lansing,MI,Michigan,True,,35183.0,893.4,26065,Ingham,"{""26065"": ""100""}",Ingham,26065,False,False,America/Detroit
